id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
0bc86236-f73d-52b7-b257-57ba5cb44bd8,600341,ASASSN-V J002253.22+134040.7,MASTER OT J002253.29+134041.0,5.72175,13.67797,112.41081,-48.60966,17.46,1.24,,UG,,0.57,0.89,2457245.01595,2756091238377277440,17.801586,0.038438,17.832409,0.099738,17.353966,0.094991,0.478443,1.6966,0.109,15.5695,13.849,0.15,9.108,0.11,134.658641677196,583.463013,J002253.19+134040.3,,,,,,,16.722,0.097,16.556,0.328,11.822,,8.743,,,0.166,3.079,,,,,,,,,,,,,0.078,0.966799201854238,0.0968700654734522,0.236464571784396,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:00:15 UTC,EDR3 2756091238377277440,GALEX J002253.2+134041,19.6876,0.1205,20.5212,0.1337,TIC 611188886,16.576,1.026
cf5637df-275a-5d94-9984-61eaeae8a1c7,202780,ASASSN-V J002257.64+614107.6,V1033 Cas,5.74017,61.68544,119.56138,-0.9998,16.3,0.47,,DQ,,0.99,0.8,2457619.96947,430446643235641472,16.58453,0.006625,16.99701,0.017841,15.950033,0.020209,1.046976,0.6101,0.0431,14.1567,-6.209,0.04,-2.199,0.045,18.7007903878006,1669.55066,J002257.60+614107.3,15.122,0.048,15.046,0.082,14.77,0.124,14.296,0.031,14.189,0.041,10.962,0.138,8.472,0.236,0.352,0.107,2.49,,,,,,,,,,,,,1.675,0.471933594648068,0.0474394269300037,0.880356849814384,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:02:54 UTC,EDR3 430446643235641472,,,,,,TIC 406964858,6.587,0.955
01d01386-0cbd-5959-b267-6c49f3e18bac,604743,ASASSN-V J002326.79+633315.4,Gaia17btr,5.86163,63.55428,119.82131,0.85172,17.27,0.85,,UG,,0.97,0.83,2457011.77069,431024917624974592,20.292262,0.017484,19.63377,0.244994,18.459835,0.18302,1.173935,1.7694,0.5358,3.3022,13.586,0.636,2.619,0.618,7.34187064505272,8932.77344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,0.443021242342809,0.0454819605308391,0.895356672002452,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:21:50 UTC,EDR3 431024917624974592,,,,,,TIC 606547628,13.836,1.055
9e22e738-695a-56bd-bdad-19c954eef200,124086,ASASSN-V J002423.75+454728.7,MASTER OT J002423.75+454728.7,6.09896,45.79131,118.01264,-16.82198,17.09,1.13,219.5520029,UG,,0.58,0.65,2457737.73955,,16.337456,0.010443,16.305897,0.032276,16.331072,0.02713,-0.025175,,,,,,,,,,J002423.76+454729.8,,,,,,,17.198,0.093,17.628,,12.746,,9.032,,,-0.43,3.714,,,,,,,,,,,,,0.058,0.693327169480391,0.0740825709393776,0.716804860993088,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:25 UTC,EDR3 391953909369402112,GALEX J002423.7+454729,17.115,0.0274,17.567,0.0172,TIC 601550888,,
fe492139-e63c-5380-9392-ac3f597e48f1,104271,ASASSN-V J002437.23+110611.4,ASASSN-16lu,6.15513,11.10316,112.39299,-51.219,15.93,2.41,330.2629163,CV,,0.49,0.76,2456971.83855,2754217223886986240,15.829742,0.012494,16.319183,0.045792,15.131314,0.0279,1.187869,1.4702,0.0513,28.6784,-3.928,0.057,-15.487,0.043,112.898542802246,670.803467,J002437.21+110611.1,14.023,0.026,13.47,0.035,13.304,0.039,13.276,0.025,13.161,0.031,12.035,,8.366,,0.719,0.115,3.669,,,,,,,,,,,,,0.086,0.975625185600625,0.105213820302392,0.192576086882878,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:48:38 UTC,EDR3 2754217223886986240,GALEX J002437.1+110611,18.53,0.0801,18.2909,0.0403,TIC 468344046,15.978,1.111
dbc3b89b-4402-546a-b9ae-affe9cf5c25b,338422,ASASSN-V J002522.11+545038.3,MASTER OT J002521.98+545036.7,6.34213,54.84397,119.14925,-7.8362,16.01,0.76,,UG,,0.7,0.88,2457270.9439,419660395499682688,19.03531,0.005588,19.607586,0.031312,18.292742,0.018858,1.314844,0.461,0.1725,2.673,-2.274,0.135,0.542,0.119,3.44233375410608,3218.94897,J002521.97+545039.0,,,,,,,15.156,0.039,15.06,0.068,12.942,,9.314,,,0.096,3.628,,,,,,,,,,,,,0.343,0.572281124230534,0.0636063903127261,0.817587024090293,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:42:19 UTC,EDR3 419660395499682688,,,,,,TIC 603712521,2.338,1.035
02f07c53-ff3e-5e7c-9056-ef34cec21cf1,203101,ASASSN-V J002848.88+591722.2,V0709 Cas,7.20366,59.2895,120.04171,-3.45523,14.25,0.32,,DQ,,0.39,0.92,2458451.78422,428101969045877504,14.393885,0.006275,14.674062,0.019038,13.904628,0.015633,0.769434,1.347,0.0165,81.4734,0.587,0.015,-2.76,0.016,18.4279539024694,725.799927,J002848.82+591721.9,13.136,0.023,12.776,0.023,12.51,0.021,12.164,0.023,11.937,0.022,11.158,0.08,9.196,,0.626,0.227,1.962,3390354,14.51,0.076,15.152,0.226,14.796,0.229,14.378,0.143,14.15,0.072,0.642,0.931,0.506669369841883,0.0640401089190961,0.859758695282379,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:44:36 UTC,EDR3 428101969045877504,,,,,,TIC 320180973,2.821,1.038
2cbae720-f4fa-5a68-abaf-bdc6353e1b6a,623883,ASASSN-V J002932.33+502554.2,MASTER OT J002932.32+502554.2,7.38471,50.43172,119.36587,-12.28834,16.49,0.54,,UG,,1.03,0.81,2457176.08229,,,,,,,,,,,,,,,,,,J002933.32+502553.8,,,,,,,16.682,0.075,16.053,0.145,12.17,0.262,9.119,,,0.629,3.051,,,,,,,,,,,,,0.154,0.631713745917848,0.0818738733277329,0.770866014353179,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
77fb34ef-277b-5a97-9f19-54d324f6d8bc,597137,ASASSN-V J003026.72+475624.0,MASTER OT J003026.72+475624.0,7.61133,47.94,119.29842,-14.78359,17.34,0.75,,UG,,1.02,0.78,2457970.92106,391009772475657216,20.42853,0.005724,21.179129,0.127479,19.402134,0.040671,1.776995,0.8722,1.1972,0.7285,2.367,0.724,-1.093,0.629,3.87783357643766,3186.82788,J003026.31+475620.9,16.78,0.157,16.196,0.216,15.8,,15.905,0.043,16.331,0.172,12.643,,9.059,,0.98,-0.426,3.584,,,,,,,,,,,,,0.15,0.664006141678407,0.0887309807216258,0.742443706198345,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:08:52 UTC,EDR3 391009772475657216,,,,,,TIC 601461088,2.607,1.037
a4ce51b9-58c9-57ec-8751-240b3b834882,117237,ASASSN-V J003303.92+380105.3,CSS 110115:003304+380106,8.26633,38.01815,118.94965,-24.71149,17.63,1.94,0.1996697,UG,,0.61,0.69,2456869.94598,366989291698397824,18.212692,0.012814,18.380453,0.039131,17.756647,0.039508,0.623806,1.2875,0.1435,8.9751,13.419,0.113,-0.498,0.114,80.4664192032517,791.011292,J003303.94+380105.0,,,,,,,16.403,0.069,16.119,0.189,12.705,,9.112,,,0.284,3.593,,,,,,,,,,,,,0.059,0.779630635631923,0.113267947396445,0.615911068318113,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:49:41 UTC,EDR3 366989291698397824,GALEX J003303.9+380105,19.5512,0.1437,19.3578,0.0963,TIC 600338542,13.428,1.001
49cfab93-b90d-5680-b0c5-dfd2f6bf249b,136144,ASASSN-V J003635.83+215125.8,ASASSN-15po,9.14929,21.85717,118.37571,-40.88325,16.16,0.92,,UGWZ,,0.73,0.86,2457297.00307,,20.51407,0.029321,20.729847,0.111073,20.132805,0.274325,0.597042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.91630676222298,0.147577173164844,0.372294098079882,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:26 UTC,EDR3 2802676377815198080,,,,,,TIC 611551442,,
6518e824-98b3-530e-af12-1f885fd2ec73,136041,ASASSN-V J003640.29+230831.9,ASASSN-14dr,9.16788,23.14219,118.52487,-39.60317,18.26,2.29,,UG,,0.8,0.83,2457969.91895,2805913271327663104,18.391079,0.012464,18.477734,0.053691,17.991486,0.037011,0.486248,2.0063,0.1679,11.9478,-14.006,0.203,-32.054,0.146,328.98315647963,503.998444,J003640.29+230831.8,,,,,,,15.826,0.051,15.304,0.097,12.571,,9.031,,,0.522,3.54,,,,,,,,,,,,,0.028,0.907786002871409,0.14650704248544,0.393014324793538,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:52:44 UTC,EDR3 2805913271327662976,GALEX J003640.3+230833,20.5564,0.2358,19.9858,0.1344,TIC 611594670,34.981,1.018
1cc33446-6161-54bc-bdb2-8ab216e262ca,254728,ASASSN-V J003837.25+792137.9,DDE 19,9.6552,79.36053,122.31521,16.50413,16.2,1.89,0.6612505,UGSU,,0.54,0.71,2457735.89282,564802669169339648,18.929914,0.028798,19.174746,0.13401,18.052486,0.133145,1.122259,1.3332,0.0596,22.3835,8.144,0.111,-3.812,0.081,57.919845168503,735.880493,J003837.60+792137.4,,,,,,,15.457,0.036,15.239,0.063,12.864,0.538,8.809,,,0.218,4.055,4953958,15.172,0.154,15.357,0.132,15.229,0.176,15.24,0.162,15.202,0.209,0.185,0.321,0.182013154637801,0.0309656221289933,0.982808395255637,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:42:34 UTC,EDR3 564802664874705536,,,,,,TIC 609742113,8.992,1.03
e7d8b0aa-737d-56f9-b13b-a30ca58b9025,204495,ASASSN-V J003854.81+611300.0,KP Cas,9.72837,61.21667,121.42428,-1.61841,16.45,0.91,,UGSU,,0.94,0.8,2458078.88323,427229437850544512,19.072176,0.01434,19.457375,0.057693,18.42751,0.048079,1.029865,1.8751,0.1624,11.5455,14.153,0.159,10.735,0.169,153.719239095525,547.750244,J003853.88+611303.4,14.99,0.049,14.525,0.054,14.667,0.097,14.35,0.027,14.504,0.045,12.545,,8.957,,0.323,-0.154,3.588,,,,,,,,,,,,,0.868,0.474574706057353,0.0813624120450488,0.876446807442864,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:59:46 UTC,EDR3 427229437850544512,,,,,,TIC 605484693,17.764,1.042
75ba85fe-c1b5-556d-bee2-744e4da14cca,290117,ASASSN-V J004304.20+531715.9,ASASSN-16ms,10.7675,53.28775,121.6639,-9.56339,16.96,1.57,,UG,,0.62,0.9,2457698.79367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,0.587271379256738,0.111682803233746,0.801647851969767,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
3fd2f6cf-5f9b-5147-a790-f83772f1e91e,126622,ASASSN-V J004305.63+370332.3,CSS 131028:004306+370332,10.77346,37.05896,121.0833,-25.78284,17.27,2.09,0.9858995,UG,,0.37,0.82,2457908.11688,367378209577213056,20.311937,0.015897,20.457891,0.089374,19.96734,0.11453,0.490551,1.0807,0.3973,2.7202,-16.297,0.578,1.901,0.514,69.3734365144818,1121.05652,J004305.59+370332.1,,,,,,,16.309,0.056,16.365,0.193,12.877,,9.29,,,-0.056,3.587,,,,,,,,,,,,,0.048,0.783949919504258,0.149170130417166,0.602636537143735,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:31:24 UTC,EDR3 367378209577213056,GALEX J004305.6+370333,21.2262,0.2983,21.202,0.1978,TIC 600349321,16.408,1.003
d3726cfe-1b8b-5080-80a4-b52cbe6a5d5c,352611,ASASSN-V J004527.52+503215.3,MASTER OT J004527.52+503213.8,11.36467,50.53758,121.95953,-12.32288,16.38,2.01,,UGSU,,0.81,0.85,2457588.00421,414816050347695872,18.940004,0.006565,19.200253,0.038479,18.461065,0.026123,0.739187,2.6646,0.2235,11.9246,11.371,0.16,-6.675,0.14,163.995640160022,381.100891,J004527.54+503215.0,,,,,,,16.035,0.049,15.522,0.087,13.124,,9.213,,,0.513,3.911,,,,,,,,,,,,,0.202,0.623110235735326,0.125241265581961,0.772041617736567,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:33:44 UTC,EDR3 414816050347695872,,,,,,TIC 603005105,13.186,1.075
db5db3b3-db1f-54cc-8461-57ad975d3fcb,360692,ASASSN-V J004901.49+565243.6,GX Cas,12.25621,56.87878,122.60049,-5.99141,17.38,2.48,,UGSU,,1.05,0.77,2457377.8408,423864240769750784,18.063961,0.011957,18.402136,0.042418,17.407482,0.036901,0.994654,2.7071,0.1062,25.4894,3.238,0.079,-23.981,0.109,310.989144941489,368.827789,J004901.49+565243.1,16.226,0.101,15.538,0.135,15.345,0.161,14.311,0.029,14.039,0.038,13.049,,9.249,,0.881,0.272,3.8,,,,,,,,,,,,,0.307,0.53395841044886,0.115994338148448,0.837516405468233,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:23:17 UTC,EDR3 423864245075612416,,,,,,TIC 445272021,24.198,1.015
02af2f53-d3c0-5129-85bf-4fc542abbe47,293291,ASASSN-V J005051.63+521106.6,MASTER OT J005051.63+521106.6,12.71513,52.18517,122.84186,-10.68648,16.84,1.53,,UG,,0.68,0.85,2457045.71691,,20.62957,0.091261,20.411434,0.27546,18.964867,0.498467,1.446568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282,0.598075882392596,0.134948184878464,0.789996345749983,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:29 UTC,EDR3 416683025389521152,,,,,,TIC 603237352,,
203417b2-3518-5a96-b86d-abd153163a42,199949,ASASSN-V J005119.31-655716.6,ASASSN-16js,12.83046,-65.95461,302.95078,-51.17364,17.71,2.04,,UGWZ,,1.12,0.8,2457639.66639,4705548405512989696,20.453507,0.011857,19.969944,0.170291,19.561998,0.168859,0.407946,2.475,0.3503,7.0648,-11.549,0.409,-24.579,0.404,390.046806757603,330.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.397286533461855,0.0904834230688614,-0.91322295222996,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:50:20 UTC,EDR3 4705548409809396096,GALEX J005119.0-655717,,,22.0798,0.2167,TIC 615732752,27.157,1.036
daad7297-c0d4-576e-91b8-b441836acbd9,311670,ASASSN-V J005218.02+535150.3,V0452 Cas,13.07508,53.86397,123.06065,-9.00756,15.59,0.77,,UGSU,,0.6,0.91,2458258.11488,417250162933131648,18.532104,0.009032,18.724522,0.035233,18.014929,0.032435,0.709593,1.2957,0.1292,10.0312,-3.219,0.129,-6.116,0.127,41.8910191478552,782.029785,J005218.27+535143.5,13.34,0.022,12.693,0.024,12.504,0.026,12.424,0.023,12.499,0.022,12.214,0.223,9.187,,0.836,-0.075,3.027,3172605,15.793,0.103,16.916,0.0,16.378,0.076,15.375,0.037,14.947,0.0,1.123,0.299,0.574415931924279,0.133407437843345,0.807619212673668,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:36:38 UTC,EDR3 417250162933131648,,,,,,TIC 306185643,6.912,1.052
8b4932d3-002d-5b72-8718-ad6e590e1449,86630,ASASSN-V J005421.58-475147.4,ASASSN-14eg,13.58991,-47.86316,301.54818,-69.25724,16.21,3.01,,UG,,0.4,0.93,2456888.8235,4932973490841113600,18.58524,0.01151,18.737078,0.045265,18.10524,0.035446,0.631838,1.5782,0.0775,20.3632,1.979,0.067,2.377,0.091,23.1473815554463,633.365784,J005422.45-475145.8,15.957,0.084,15.529,0.113,15.358,0.193,15.537,0.038,15.474,0.091,12.875,,9.108,,0.599,0.063,3.767,,,,,,,,,,,,,0.013,0.652119862645309,0.157642841425836,-0.741544617194847,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:58:06 UTC,EDR3 4932973490841113216,GALEX J005421.7-475146,,,19.1026,0.0742,TIC 101934170,3.093,1.21
0f009a01-87a7-5f8d-bab0-e56931e02465,51041,ASASSN-V J005519.87+461257.0,V0515 And,13.83281,46.21582,123.63488,-16.65061,14.83,0.4,,DQ,,0.78,0.84,2457308.87599,378056288551565824,14.76596,0.005875,14.791891,0.016386,14.676815,0.015283,0.115076,1.0441,0.0253,41.332,-0.977,0.023,-4.397,0.018,22.8575474541004,934.049316,J005519.86+461256.9,14.77,0.039,14.667,0.074,14.562,0.079,14.525,0.028,14.326,0.042,12.879,,9.523,,0.208,0.199,3.356,2655759,15.479,0.114,15.512,0.144,15.428,0.115,15.538,0.165,15.58,0.0,0.033,0.129,0.671875777834862,0.165436533478488,0.721951308987954,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:31:36 UTC,EDR3 378056288551565824,GALEX J005519.8+461256,15.5015,0.0163,15.2343,0.0098,TIC 196278926,4.504,0.931
ffc47f06-8c63-5663-9674-05c020afc41f,134872,ASASSN-V J005900.10+750004.1,ASASSN-14ge,14.7504,75.00114,123.4324,12.13674,17.08,1.37,,UG,,0.97,0.8,2457357.9323,538864154783463680,17.416525,0.039511,17.746122,0.145797,16.690102,0.104724,1.056021,0.8933,0.0562,15.8942,15.266,0.055,0.717,0.068,64.1177934069131,1129.80505,J005900.36+750004.1,16.22,0.101,15.557,0.117,15.69,0.214,14.804,0.031,14.749,0.049,12.774,,8.965,,0.53,0.055,3.809,,,,,,,,,,,,,0.359,0.250270860967874,0.0658926871837002,0.965930975756607,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:33:16 UTC,EDR3 538864154783463680,,,,,,TIC 468534367,15.283,1.099
41dbf33a-1dad-5014-925a-b3e97f4dda71,135254,ASASSN-V J010139.08+750838.2,ASASSN-14iy,15.41283,75.14394,123.60172,12.28548,17.54,0.85,,UG,,0.85,0.86,2457974.97741,538957063517128832,20.345943,0.008407,20.644936,0.099311,19.879095,0.085754,0.765841,1.879,0.4489,4.1861,12.549,0.561,-13.93,0.565,139.634218318559,636.447998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344,0.247170716587875,0.0681417090522369,0.966572989664452,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:46:09 UTC,EDR3 538957063517128832,,,,,,TIC 609487643,18.749,1.063
c52190a7-04f9-5092-92a6-c9d3eedf7e5e,337173,ASASSN-V J010546.63+493205.8,ASASSN-15rt,16.44429,49.53494,125.32137,-13.27027,16.65,0.83,,UG,,0.8,0.86,2457316.9618,,,,,,,,,,,,,,,,,,J010547.03+493208.8,,,,,,,16.129,0.049,16.128,0.145,12.208,0.258,9.392,,,0.001,2.816,,,,,,,,,,,,,0.164,0.622437801971869,0.183716352869146,0.760801869322682,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
ebda089f-5b05-50cc-a64b-ecc47370a968,621573,ASASSN-V J010925.85+521021.5,MASTER OT J010925.88+521021.3,17.35771,52.17264,125.73676,-10.60109,18.42,1.85,29.5167805,UG,,0.49,0.7,2457915.08838,,20.029574,0.042928,20.1665,0.213742,19.10047,0.133584,1.066031,-0.0352,0.5806,-0.0606,0.904,0.581,-0.105,0.485,0.558599891237035,7722.46338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384,0.585355817993358,0.182965021918599,0.789862245645185,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:28 UTC,EDR3 404813419409976960,GALEX J010925.8+521021,,,21.2075,0.2006,TIC 602428189,0.91,1.074
940c9b66-59d6-59e9-8915-f1041c0d2fe3,17148,ASASSN-V J011022.32+471953.7,ASASSN-15bx,17.593,47.33158,126.25794,-15.41785,17.33,1.11,1.0073083,UG,,0.54,0.73,2457044.73084,,17.066591,0.019025,17.107843,0.05998,16.968077,0.061895,0.139767,,,,,,,,,,J011022.27+471945.7,16.834,0.148,16.331,,16.506,,16.038,0.046,15.788,0.111,12.49,,9.114,,0.328,0.25,3.376,,,,,,,,,,,,,0.135,0.64605429719445,0.204853625330818,0.735288268140738,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:28 UTC,EDR3 401473377960676352,,,,,,,,
e0025c9a-2874-5d4c-97f6-1cff2ac6eb49,86584,ASASSN-V J011113.55-444133.9,ASASSN-15sy,17.80646,-44.69275,291.4938,-71.99343,17.39,1.13,,UG,,0.66,0.9,2457634.91513,4981753942684295168,17.998491,0.009363,18.2456,0.042378,17.477299,0.03088,0.768301,0.3581,0.0919,3.8964,6.872,0.065,-0.582,0.079,8.11303099273824,4029.30664,J011113.54-444134.0,,,,,,,15.959,0.048,15.844,0.121,12.259,,8.428,,,0.115,3.831,,,,,,,,,,,,,0.011,0.676833304068108,0.217391581773656,-0.703304755193789,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:45 UTC,2021-08-05 17:46:50 UTC,EDR3 4981753942684295552,GALEX J011113.5-444133,18.1381,0.0489,18.2671,0.0295,TIC 616334607,6.897,1.05
05d557d7-2c62-5e0e-bb84-53a931413869,512311,ASASSN-V J011146.43-810821.2,MASTER OT J011146.67-810821.2,17.94346,-81.13922,301.96578,-35.95085,17.22,1.28,,UG,,0.45,0.91,2457982.72696,,,,,,,,,,,,,,,,,,J011147.36-810815.2,,,,,,,16.389,0.05,16.119,0.121,12.415,,8.954,0.49,,0.27,3.461,,,,,,,,,,,,,0.074,0.14654200942773,0.0474545606067687,-0.988065536364113,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
c78a5ffe-e4bd-57a8-931e-5325c0e4c849,79836,ASASSN-V J011157.60+351723.7,FN And,17.98999,35.28992,127.64757,-27.39385,16.57,3.72,,UGSS,,0.72,0.88,2456874.97766,321009394756982784,18.242865,0.017752,18.46838,0.061989,17.504011,0.087961,0.964369,1.5173,0.2292,6.6207,6.802,0.174,-0.023,0.164,45.9989254773694,700.922119,J011157.60+351724.2,16.665,0.133,15.944,0.162,15.81,0.222,14.563,0.029,14.376,0.045,12.867,,9.397,,0.855,0.187,3.47,2154811,13.871,0.217,13.853,0.328,13.741,0.313,13.977,0.209,14.203,0.195,-0.018,0.054,0.776333702484644,0.252096169032869,0.577714033017578,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:03:35 UTC,EDR3 321009394756982784,GALEX J011157.5+351724,20.0061,0.186,19.1722,0.088,TIC 381541092,6.802,1.079
cc46c753-aab0-57e7-b988-40ec6a4d71b7,272301,ASASSN-V J011239.13+681147.9,ASASSN-16kf,18.16304,68.19664,124.90816,5.40633,16.91,1.04,,UG,,0.93,0.81,2457915.08132,532560109162859904,19.499875,0.012042,20.206488,0.065684,18.592897,0.033769,1.61359,2.2457,0.2558,8.7792,0.114,0.225,-2.569,0.182,26.0815814686904,467.342957,J011239.27+681147.4,,,,,,,15.706,0.051,15.74,0.13,12.646,,8.955,,,-0.034,3.691,,,,,,,,,,,,,1.003,0.35291554965716,0.115780516426768,0.928464047137064,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:22:09 UTC,EDR3 532560109162859904,,,,,,TIC 608728106,2.571,0.991
87c052be-2d0c-5d6e-9835-0baac80c89f5,587203,ASASSN-V J011322.66-711535.9,OGLE16cza,18.34442,-71.25997,300.40912,-45.76066,17.53,0.73,,UG,,0.98,0.77,2457413.58813,4690661224243556352,19.432396,0.004133,19.406609,0.022711,19.487387,0.049661,-0.080778,-0.4061,0.2376,-1.7093,0.922,0.297,-0.937,0.27,1.54523949587053,4032.37646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.304948072241399,0.101114276680896,-0.946986048623502,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:40:24 UTC,EDR3 4690661224243556736,,,,,,TIC 615499572,1.315,0.959
60f44396-4e42-5013-9c24-70c1b1108df6,119084,ASASSN-V J011532.20+373735.8,FO And,18.88415,37.6266,128.19443,-24.99878,15.52,3.0,,UGSU,,0.53,0.9,2457388.73325,321856332242222336,17.66883,0.038508,17.800007,0.116942,17.193829,0.098985,0.606178,1.6657,0.0849,19.6262,26.926,0.081,-1.582,0.075,214.103765370128,597.137268,J011532.17+373735.4,15.493,0.051,15.646,0.125,14.994,0.114,14.431,0.028,14.268,0.044,12.55,0.382,9.297,,0.499,0.163,3.253,2160822,14.183,0.417,14.054,0.351,15.077,1.867,14.278,0.337,14.106,0.0,-0.13,0.059,0.749376498818383,0.256337340053868,0.610512924607505,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:57:02 UTC,EDR3 321856332242222336,GALEX J011532.1+373735,17.8098,0.0791,17.4567,0.0361,TIC 186400004,26.973,1.037
09b741de-873e-509f-bab8-77ab79c4553a,80018,ASASSN-V J011543.24+333724.2,CSS 081205:011543+333724,18.93017,33.62338,128.70925,-28.97582,15.87,0.44,,UG,,0.89,0.82,2456918.1169,,20.575253,0.029193,20.611202,0.199736,19.67681,0.463946,0.934393,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148545,,,,,16.957,0.0,15.674,0.0,15.173,0.034,,0.069,0.787658747301021,0.270139321328108,0.553731383319183,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:27 UTC,EDR3 320038629068634496,,,,,,,,
